filename, Critical Defect, Major Defect, Minor Defect, No defect
IMG_20220709_180215_jpg.rf.3d28e751e48678b58e88c36d570c6709.jpg, 0, 0, 1, 0
IMG_20220709_173600_jpg.rf.3d2bcb88b5d1cc8e02e2ca891007cdd8.jpg, 0, 0, 1, 0
IMG_20220709_190933_jpg.rf.3d747524701c0299139e8fc75dea77d9.jpg, 0, 1, 0, 0
IMG_20220929_154725_jpg.rf.3d61cad91f9cb300dca49ec8d949e3fc.jpg, 0, 1, 0, 0
IMG_20220924_183414_jpg.rf.3d4e2a90ed4b55b139bc591574142d67.jpg, 0, 0, 1, 0
IMG_20220923_194034_jpg.rf.3d63e972f565e4bd3342fc8554db0df0.jpg, 0, 0, 1, 0
IMG_20221108_101458_jpg.rf.3d7d36f2afc7c46b8a1700a3b8561d1b.jpg, 0, 0, 0, 1
IMG_20220929_174704_jpg.rf.3d346fcbe5a16215221b69f038fd7a51.jpg, 1, 0, 0, 0
IMG_20220929_172649_jpg.rf.3d56f42f82c3ff029e0330bd6ab3d8ef.jpg, 1, 0, 0, 0
IMG_20220924_194122_jpg.rf.3d2db19184751f895d61651bb33aae64.jpg, 1, 0, 0, 0
IMG_20220923_203232_jpg.rf.3d7b5f2d57012ddb9fa5eb3a6b365b86.jpg, 0, 1, 0, 0
IMG_20221108_114215_jpg.rf.3d7eb785aaf845da833a804ab96d8f5f.jpg, 0, 0, 1, 0
IMG_20220923_224444_jpg.rf.3d88cff4070b3aec4e914d7b5a7fa4de.jpg, 0, 1, 0, 0
IMG_20220929_120747_jpg.rf.3d846ddd2100f619e0209bcb8073e0cb.jpg, 0, 1, 0, 0
IMG_20220925_153547_jpg.rf.3d8386e8160474292fc5cca87d7ea958.jpg, 1, 0, 0, 0
IMG_20220925_141250_jpg.rf.3dc4670af409dc1c611203e307453228.jpg, 0, 1, 0, 0
IMG_20220923_220714_jpg.rf.3daa984cf94d0aad25af3c0138fc1095.jpg, 0, 1, 0, 0
IMG_20220924_155245_jpg.rf.3db01c87f7606425bc1cafb0ceb58eba.jpg, 0, 0, 1, 0
IMG_20221108_113645_jpg.rf.3da5b4b759a1d81380a00d8157572556.jpg, 0, 0, 1, 0
IMG_20220709_181333_jpg.rf.3dc33e45689f9da740e492b18a35acc1.jpg, 0, 0, 1, 0
IMG_20220925_163030_jpg.rf.3d89fdcad4b4aab61e69ff8d48066371.jpg, 1, 0, 0, 0
IMG_20220924_170238_jpg.rf.3e2ec9fed6d07525314279488d01b925.jpg, 0, 0, 1, 0
IMG_20221108_092128_jpg.rf.3df0f766f7e56f7ff3cc0a6739839750.jpg, 0, 0, 0, 1
IMG_20221108_092448_1_jpg.rf.3e40dcdd2e9cc35f266cd7469ba8f909.jpg, 0, 0, 0, 1
IMG_20220929_115229_jpg.rf.3d9899010c43079ca028a235a1f15acd.jpg, 0, 1, 0, 0
IMG_20220929_174434_jpg.rf.3e0575e5b8fa87b7d064d159ad713206.jpg, 1, 0, 0, 0
IMG_20220929_173522_jpg.rf.3dc7d3112384b756008bb7517ef66082.jpg, 1, 0, 0, 0
IMG_20220925_143338_jpg.rf.3e2a9b3afc6b1a3a210f7fa39bf72bd0.jpg, 0, 1, 0, 0
IMG_20220929_155144_jpg.rf.3e006e31cc887825d5eb16ef1401d0da.jpg, 0, 1, 0, 0
IMG_20220923_224742_jpg.rf.3e4357189a66cad6258c0d8093b9cf3b.jpg, 0, 1, 0, 0
IMG_20220925_143030_jpg.rf.3e46974f7bd60deb058a289dbffce078.jpg, 0, 1, 0, 0
IMG_20220924_195534_jpg.rf.3dee1d2863ad2b3c72efcc9e8e1a6126.jpg, 1, 0, 0, 0
IMG_20220929_125858_1_jpg.rf.3e35a4a26f07984944d5ffb970c952a5.jpg, 1, 0, 0, 0
IMG_20220923_192723_jpg.rf.3e59d0844d010547f3cfffc733734ff1.jpg, 0, 1, 0, 0
IMG_20220929_175620_jpg.rf.3e632a0f11f8bb12a44d85c977be4a76.jpg, 1, 0, 0, 0
IMG_20221108_114221_jpg.rf.3e7eb0edf40a58ad6c269fe1a0fdaf16.jpg, 0, 0, 1, 0
IMG_20221108_113533_jpg.rf.3ea7a4100125461d0bb37c58eddf5113.jpg, 0, 0, 1, 0
IMG_20221108_101541_jpg.rf.3e997cd3d686cdeea32a038e4f5b6840.jpg, 0, 0, 0, 1
IMG_20220929_131329_jpg.rf.3eab4ecc3ebec7cc22f470aa22a2feb2.jpg, 1, 0, 0, 0
IMG_20220925_134746_jpg.rf.3e6ba21aca6dad9eb23412e36a8ee531.jpg, 0, 1, 0, 0
IMG_20220925_140117_jpg.rf.3eb4ba3809eed2d5ce6e86b1b6e2d093.jpg, 0, 1, 0, 0
IMG_20220929_174244_jpg.rf.3edc00933cff7a403bca98d34b411846.jpg, 1, 0, 0, 0
IMG_20220925_151849_jpg.rf.3ed7c2f617e84a2833a01e33a8e48b12.jpg, 1, 0, 0, 0
IMG_20220929_124916_jpg.rf.3ebf18316a27024ff3c1707f186b8ca6.jpg, 1, 0, 0, 0
IMG_20220925_141040_jpg.rf.3eeb0c6ca0cc94078f145c63191c6bc1.jpg, 0, 1, 0, 0
IMG_20220924_200005_jpg.rf.3efa179b7d5d13df8a201e0ca372c5f8.jpg, 1, 0, 0, 0
IMG_20220709_192736_jpg.rf.3ef160fa92691b73f671a31da00d66e1.jpg, 1, 0, 0, 0
IMG_20220923_223311_jpg.rf.3f0b8e58a2d5da4d7d21329175fa5228.jpg, 0, 1, 0, 0
IMG_20221108_101830_jpg.rf.3f12b565e64c624acdc38d8ac02b5f10.jpg, 0, 0, 0, 1
IMG_20221108_112855_jpg.rf.3f14eacbbc8723492aaf39c9f03e4489.jpg, 0, 0, 1, 0
IMG_20221108_090918_jpg.rf.3f2c81a0d95bcd423048090d82d4af79.jpg, 0, 0, 0, 1
IMG_20220925_171344_jpg.rf.3f38a10590b834f37b9861ddc08c4687.jpg, 1, 0, 0, 0
IMG_20220925_141412_jpg.rf.3f2081fbef12524b6498beb1155f0347.jpg, 0, 1, 0, 0
IMG_20220709_175635_1_jpg.rf.3f346a35f99b08e9ab41f2a1daf5e423.jpg, 0, 0, 1, 0
IMG_20220929_131108_jpg.rf.3f6262b1cf6269f16a7f3f7c7c6ca361.jpg, 1, 0, 0, 0
IMG_20220923_225935_jpg.rf.3f84e50654f5005cb6a4316ef97208e9.jpg, 0, 1, 0, 0
IMG_20221108_090821_jpg.rf.3f49b99503e91ec2ab13ea65e8fc364d.jpg, 0, 0, 0, 1
IMG_20221108_101723_jpg.rf.3f2a8a3080f3bf082e41bc2289bdf574.jpg, 0, 0, 0, 1
IMG_20220925_163719_jpg.rf.3f52d272f3c49a59643da9fc85acc10f.jpg, 1, 0, 0, 0
IMG_20221108_092726_jpg.rf.3f43bf176be1c7a871418757a7fd8837.jpg, 0, 0, 0, 1
IMG_20221108_101742_jpg.rf.3f4f545f1f8344d752c97f2cf00ad1f2.jpg, 0, 0, 0, 1
IMG_20220929_171303_jpg.rf.3f66259345fd5a7dcb0b3de656291858.jpg, 1, 0, 0, 0
IMG_20220924_180222_jpg.rf.3f9796b64797b59b21432432b6a14f6d.jpg, 0, 0, 1, 0
IMG_20221108_113713_1_jpg.rf.3f6d94123e85a17ea01599ae35962a79.jpg, 0, 0, 1, 0
IMG_20220925_155547_jpg.rf.3f79c91a05bbe20bd315c50692071ef0.jpg, 1, 0, 0, 0
IMG_20220925_142631_jpg.rf.3f53fe1270940cb85c3dff188e240d44.jpg, 0, 1, 0, 0
IMG_20220924_011057_jpg.rf.3faf891f9c0187bcfab10d29234cad52.jpg, 0, 1, 0, 0
IMG_20221108_092949_jpg.rf.3faf88bfbf8f40834499dd40fc23999c.jpg, 0, 0, 0, 1
IMG_20220709_181356_1_jpg.rf.3fe69b99a57be937a2afe812a19655d7.jpg, 0, 0, 1, 0
IMG_20220924_163958_jpg.rf.3fb5c4dc7ada65e3da12c5e5b192489a.jpg, 0, 0, 1, 0
IMG_20221108_101302_jpg.rf.3fe66d480b059f006fa0fff0b08e8070.jpg, 0, 0, 0, 1
IMG_20220929_173513_jpg.rf.3fe9f9ac5446b1e6474f80751a4dfc41.jpg, 1, 0, 0, 0
IMG_20220925_135904_jpg.rf.3fe831a1c5192d878281f43627f00834.jpg, 0, 1, 0, 0
IMG_20221108_092658_jpg.rf.4003e2cba8cc70f25cac1abce8e08e65.jpg, 0, 0, 0, 1
IMG_20220624_151800_1_jpg.rf.4010bcbe76f57a57cf3689125320c05b.jpg, 0, 0, 0, 1
IMG_20220709_182026_jpg.rf.40126b1e1feb60256df266a900776ce3.jpg, 0, 0, 1, 0
IMG_20220624_153428_jpg.rf.4045bf5d72fb070e5a94036f2ca58f65.jpg, 0, 0, 0, 1
IMG_20221108_113508_jpg.rf.4032626a12ea76ca956e5a7a4095c2bb.jpg, 0, 0, 1, 0
IMG_20220923_223454_jpg.rf.402760353e2d157d9711290b3a7838f4.jpg, 0, 1, 0, 0
IMG_20221108_093105_jpg.rf.400a7f42fbdbdbfbe0f8625fe60caeab.jpg, 0, 0, 0, 1
IMG_20220929_114715_jpg.rf.4029819fc3345e3139bb62d6c900342b.jpg, 0, 1, 0, 0
IMG_20220709_184149_jpg.rf.405cc39028b08ab712f5734404242408.jpg, 0, 0, 1, 0
IMG_20221108_091721_1_jpg.rf.404d85de153bdf659fd9c69e36bde29d.jpg, 0, 0, 0, 1
IMG_20220929_114919_jpg.rf.408be60017078ead29c36e48dc713145.jpg, 0, 1, 0, 0
IMG_20220923_223446_jpg.rf.4073dc33565800377bf9fec5903caab3.jpg, 0, 1, 0, 0
IMG_20220924_170154_jpg.rf.408fe7de59e08b1d84d8f0dd4c7b7121.jpg, 0, 0, 1, 0
IMG_20220925_141046_jpg.rf.4074cacd909c4851de49ca8b249f4a31.jpg, 0, 1, 0, 0
IMG_20221108_094541_1_jpg.rf.409c7680cc1e3c7b402ed9f8fc37e555.jpg, 0, 0, 0, 1
IMG_20220929_171127_jpg.rf.40a63a81c1c4df0e169c90d7aab5577b.jpg, 1, 0, 0, 0
IMG_20221108_091858_jpg.rf.40ee58bc6011a2b60223b650d49227a1.jpg, 0, 0, 0, 1
IMG_20220925_163659_jpg.rf.40a79a272fd638cfe2f0294e65af76ca.jpg, 1, 0, 0, 0
IMG_20221108_112942_jpg.rf.40dca9855c7b2d199cbb15563c6bd0e4.jpg, 0, 0, 1, 0
IMG_20220929_131545_jpg.rf.409704ad3e55969a225471d807f77085.jpg, 1, 0, 0, 0
IMG_20220709_185229_jpg.rf.40ba5f632de21f60fa79c69b30bda388.jpg, 0, 0, 1, 0
IMG_20220925_140312_jpg.rf.40c04d60cda1d1f11f4a2c6e02ffc93d.jpg, 0, 1, 0, 0
IMG_20220929_171345_jpg.rf.40c97ddb37b77822e16e26deec248366.jpg, 1, 0, 0, 0
IMG_20220624_152912_jpg.rf.40f456f744ebd227d49398b950017fdb.jpg, 0, 0, 0, 1
IMG_20220925_165805_jpg.rf.40d893a32470b1d46979604505de9238.jpg, 1, 0, 0, 0
IMG_20220929_172307_jpg.rf.40b20d604f844d53bb92014d31e0ae92.jpg, 1, 0, 0, 0
IMG_20220923_202555_jpg.rf.40f653f2d9370399d61fc2cea88d6a0d.jpg, 0, 1, 0, 0
IMG_20220929_114334_jpg.rf.41030d9b9cc8fcd738cefe8bab353cbb.jpg, 0, 1, 0, 0
IMG_20220929_171318_jpg.rf.4105ec739ebaccfc63636c7faff1e1dc.jpg, 1, 0, 0, 0
IMG_20220925_163619_jpg.rf.40e1f51eef8686d76d806a318542ecb3.jpg, 1, 0, 0, 0
IMG_20220709_193550_jpg.rf.412e9925ab0688fa6cbf3893c190c87a.jpg, 1, 0, 0, 0
IMG_20221108_101529_jpg.rf.41181e4891f4ced6a8c13cf1409ac141.jpg, 0, 0, 0, 1
IMG_20220925_164518_jpg.rf.411a1aa8abbbec2c6d6fe4241f9a1bed.jpg, 1, 0, 0, 0
IMG_20220929_113451_jpg.rf.412c6b367f11d60de42aafb20f21712a.jpg, 0, 1, 0, 0
IMG_20220924_005255_jpg.rf.413634e3307d2dfa5532cb8976c2ed30.jpg, 0, 0, 1, 0
IMG_20221108_091801_jpg.rf.4148022fa9d1bef7c45763c2bf97387b.jpg, 0, 0, 0, 1
IMG_20221108_101809_jpg.rf.41564506aaf6e19647692a3cff34b541.jpg, 0, 0, 0, 1
IMG_20220709_182817_jpg.rf.4138c03a883afa0b7aa25273b494807c.jpg, 0, 0, 1, 0
IMG_20220929_121230_jpg.rf.4184fe494f9e7c81226b9645eed0ec01.jpg, 0, 1, 0, 0
IMG_20220709_180304_jpg.rf.418eb4c61c84ad76a0b9c40a92338b3b.jpg, 0, 0, 1, 0
IMG_20220925_154219_jpg.rf.419edbc8555ca3fc35f782ae3410f3c1.jpg, 1, 0, 0, 0
IMG_20220924_163937_jpg.rf.418365cf60153538e40e5e21db129192.jpg, 0, 0, 1, 0
IMG_20220923_223812_jpg.rf.414e0e68f629ad10ecff1ea7947aae2e.jpg, 0, 1, 0, 0
IMG_20220925_134525_jpg.rf.41755261a8c8f88b422498b2595909b8.jpg, 0, 1, 0, 0
IMG_20221108_101640_1_jpg.rf.4141e4e7e731fd7730c24a9ccdbc51b2.jpg, 0, 0, 0, 1
IMG_20221108_093541_jpg.rf.41a638bf5a791398c51e4281f42a7bc7.jpg, 0, 0, 0, 1
IMG_20220929_115739_jpg.rf.41f86f716df668c77cdf7b94c36e021f.jpg, 0, 1, 0, 0
IMG_20221108_093616_jpg.rf.41c70379aec20e216ae15482e5851abc.jpg, 0, 0, 0, 1
IMG_20220929_121814_jpg.rf.41a3f5b0e32904eed964cc3b566b69bf.jpg, 1, 0, 0, 0
IMG_20220929_154900_1_jpg.rf.41759676ae7400d7f75bb877414f413f.jpg, 0, 1, 0, 0
IMG_20220929_173530_jpg.rf.41697a6fc86c3b9f747ed5364cf2dae4.jpg, 1, 0, 0, 0
IMG_20221108_112916_jpg.rf.41d9382af0dc3794a7e99ac346184b69.jpg, 0, 0, 1, 0
IMG_20220929_131635_jpg.rf.41d9b1ee374526b4ea45418e0ba02076.jpg, 1, 0, 0, 0
IMG_20221108_093141_jpg.rf.41fd6bccd208e49083f48dc5bb54fbf7.jpg, 0, 0, 0, 1
IMG_20220923_223251_jpg.rf.4209c06ddd5961dbee5fe468de5de116.jpg, 0, 1, 0, 0
IMG_20221108_112049_jpg.rf.4202b1173065d798ccbedb8c21755f92.jpg, 0, 0, 1, 0
IMG_20220929_154124_1_jpg.rf.422ab645786de520d1159a847a4143a5.jpg, 0, 1, 0, 0
IMG_20220929_154651_jpg.rf.420ecfe19bc3f30c671e038a21ad0a6a.jpg, 0, 1, 0, 0
IMG_20220929_170423_1_jpg.rf.422e8ca828b7049b169cf69897fe1ba2.jpg, 1, 0, 0, 0
IMG_20220925_164016_jpg.rf.422bb9a6a534e74840d4f214bae908da.jpg, 1, 0, 0, 0
IMG_20221108_101551_jpg.rf.42227fab0882d92f094bc54a8a989d30.jpg, 0, 0, 0, 1
IMG_20220925_142945_jpg.rf.423c95a1e84b2bef5e67a6d924a09b8e.jpg, 0, 1, 0, 0
IMG_20220925_171747_jpg.rf.4204d098adecfff125134362b2f89cf0.jpg, 1, 0, 0, 0
IMG_20220923_222836_jpg.rf.4238126931f03adacddcb7b489c99709.jpg, 0, 1, 0, 0
IMG_20220923_230120_jpg.rf.42354ceb12588d1719f867fb574fea08.jpg, 0, 1, 0, 0
IMG_20220929_120616_jpg.rf.426ba29eb973ede130d216fefb1a3d4e.jpg, 0, 1, 0, 0
IMG_20220924_171519_jpg.rf.428a05f363b6328accae04ff94729584.jpg, 0, 0, 1, 0
IMG_20220924_171146_jpg.rf.426f518bda17725ba0c88b1e6279a2b7.jpg, 0, 0, 1, 0
IMG_20221108_111322_jpg.rf.42927e37e7020cf5e026f2f4ff87d3f3.jpg, 0, 0, 1, 0
IMG_20220924_170015_jpg.rf.4288340405a06b0d43be31e19744d663.jpg, 0, 0, 1, 0
IMG_20220624_152457_jpg.rf.4285fe1f228d207e4d4d65b7fdd1f84b.jpg, 0, 0, 0, 1
IMG_20220924_171321_jpg.rf.4290aebdf872d1d8a41e79e096e7a661.jpg, 0, 0, 1, 0
IMG_20220925_170115_jpg.rf.4275bbd1456d8d0127170e01eeddd0eb.jpg, 1, 0, 0, 0
IMG_20221108_093846_jpg.rf.427d8c2324f3d4a7a2d37680c3409190.jpg, 0, 0, 0, 1
IMG_20221108_101947_jpg.rf.4294c9068e92c1ded24c38c36b951e2f.jpg, 0, 0, 0, 1
IMG_20220624_155736_jpg.rf.42d6f21c3372c1934f2378b6bcf4a9dd.jpg, 0, 0, 0, 1
IMG_20221108_110534_2_jpg.rf.42bdef6f7c66311a048bb64292205092.jpg, 0, 0, 1, 0
IMG_20220709_182715_jpg.rf.429da9a828bccfb570c5091c0bb4f04b.jpg, 0, 0, 1, 0
IMG_20220924_163855_jpg.rf.43006c52dcf208750060177e6516309a.jpg, 0, 0, 1, 0
IMG_20220925_172924_jpg.rf.42db326fc453a882bb5394313fd7305a.jpg, 0, 1, 0, 0
IMG_20221108_111610_1_jpg.rf.4318f03d4549cbb6cf3f42ad37963c2b.jpg, 0, 0, 1, 0
IMG_20220924_192427_jpg.rf.42e35e94b2bfe7720b362f787b08609a.jpg, 1, 0, 0, 0
IMG_20221108_093035_jpg.rf.431d1e86e44fc5aa3c586291de704581.jpg, 0, 0, 0, 1
IMG_20220709_192325_jpg.rf.432c85633a5f1aad7a8fa0b11d05ff36.jpg, 0, 1, 0, 0
IMG_20220923_194921_jpg.rf.4344129627c3f83d8772ccab2c319451.jpg, 0, 0, 1, 0
IMG_20220923_200119_jpg.rf.433898d5d193e99bbd15462d5e031d2d.jpg, 0, 1, 0, 0
IMG_20220925_165259_jpg.rf.4345fe34c8d916a22df4384b2fc91017.jpg, 1, 0, 0, 0
IMG_20220925_170339_jpg.rf.43748690b10370181ea3ba6b37f940fd.jpg, 1, 0, 0, 0
IMG_20220929_174348_jpg.rf.436263e81ced87e9eb7a5e12f862e6f9.jpg, 1, 0, 0, 0
IMG_20221108_113002_1_jpg.rf.438968897ea5087c37562c7c6bdb3bd1.jpg, 0, 0, 1, 0
IMG_20220924_165640_jpg.rf.435382546e362f438dae917ecf0b69a0.jpg, 0, 0, 1, 0
IMG_20220925_154802_jpg.rf.4395b91ee880cd9dbbff9215ed344eb4.jpg, 1, 0, 0, 0
IMG_20220929_114407_1_jpg.rf.43722dcffb219279ec63bb7b97ea15f1.jpg, 0, 1, 0, 0
IMG_20221108_093142_jpg.rf.436e9df659a2fc7e20baab4624d2eac9.jpg, 0, 0, 0, 1
IMG_20220709_181922_jpg.rf.43c1df75bd762b2bc637168865e685db.jpg, 0, 0, 1, 0
IMG_20220929_131259_1_jpg.rf.43e7f6f5b7b94908abe4ff72a0f3b250.jpg, 1, 0, 0, 0
IMG_20220923_222743_jpg.rf.43e38d14a83e9fcdca7483d810e93664.jpg, 0, 1, 0, 0
IMG_20220929_131207_jpg.rf.43c057b34f710c5b890117205530eb3a.jpg, 1, 0, 0, 0
IMG_20220923_192542_jpg.rf.43c0aa67fcf3552646ad47ba76fd93fe.jpg, 0, 1, 0, 0
IMG_20221108_093209_jpg.rf.4359a025f3fd336474a261e9973b3df9.jpg, 0, 0, 0, 1
IMG_20220924_192452_jpg.rf.43d42335edcfa8cedc1d8b43d8d28e1c.jpg, 1, 0, 0, 0
IMG_20220925_153042_jpg.rf.43d03ffd31d79815b8c539f498bd1f54.jpg, 1, 0, 0, 0
IMG_20220924_165926_jpg.rf.43fba4f2e6d49e9b34ab5b9f46df443b.jpg, 0, 0, 1, 0
IMG_20220929_163552_1_jpg.rf.4413094655d50b896aea84766961e19f.jpg, 1, 0, 0, 0
IMG_20220929_125853_1_jpg.rf.44379e51fc8c31b35df07f94efb07ddb.jpg, 1, 0, 0, 0
IMG_20220925_163247_jpg.rf.443f439bb53fcd65e314f6da44d8e6df.jpg, 1, 0, 0, 0
IMG_20221108_111612_jpg.rf.443c555137ae6427ee1fc98108a5d066.jpg, 0, 0, 1, 0
IMG_20220709_193051_jpg.rf.4456750b7e1f6a2de01afd084ace9040.jpg, 1, 0, 0, 0
IMG_20221108_114124_jpg.rf.44259b1a5e64de105f394eadbb8e2dc8.jpg, 0, 0, 1, 0
IMG_20221108_093834_jpg.rf.444f118707f9c1a55f292b930c49960c.jpg, 0, 0, 0, 1
IMG_20220925_165136_jpg.rf.4456721cb803101bcfc17eb754423502.jpg, 1, 0, 0, 0
IMG_20220925_160514_jpg.rf.445645f0d2d60c1afbf43dcdf5389892.jpg, 1, 0, 0, 0
IMG_20220923_222338_jpg.rf.4459becd8deb42dc29511ff4a6502741.jpg, 0, 1, 0, 0
IMG_20220924_192756_jpg.rf.44238a4fcc7c102fa9e655567de47a1c.jpg, 1, 0, 0, 0
IMG_20221108_093637_jpg.rf.446817aa8409cc82723f46269a31b443.jpg, 0, 0, 0, 1
IMG_20221108_092320_jpg.rf.448561e9ff0553517cebb387616d434f.jpg, 0, 0, 0, 1
IMG_20220624_153010_jpg.rf.446d325e76e36cd6b1d40cd4f12bba48.jpg, 0, 0, 0, 1
IMG_20221108_093703_jpg.rf.4460f76681cc068ce2916472e35469ab.jpg, 0, 0, 0, 1
IMG_20221108_112104_jpg.rf.44b7fc74781c4bbdc8803c8cd1107476.jpg, 0, 0, 1, 0
IMG_20220925_140009_jpg.rf.44d2bbd3243f2a1ac9beb478b8dd3ddb.jpg, 0, 1, 0, 0
IMG_20221108_113648_jpg.rf.44c9bd7aebae35a1bb689be78f99c329.jpg, 0, 0, 1, 0
IMG_20220624_155153_1_jpg.rf.44b9ae19adff6b640c3ed5724de425c8.jpg, 0, 0, 0, 1
IMG_20220929_155214_jpg.rf.44e700c313c49b77bbaa8c0168395927.jpg, 0, 1, 0, 0
IMG_20220929_172224_jpg.rf.44d48ba2c1bf9d9480c6d9848fe2cddd.jpg, 1, 0, 0, 0
IMG_20220923_222430_jpg.rf.4522b72da3438eb962d05d7859e8a769.jpg, 0, 1, 0, 0
IMG_20220929_155426_jpg.rf.45057c78272eebd6bf663720f1172a02.jpg, 0, 1, 0, 0
IMG_20221108_114014_jpg.rf.44f622685004bf858a699c2f27aa8908.jpg, 0, 0, 1, 0
IMG_20221108_092906_jpg.rf.454c3d833f0a6276040468829ab26af1.jpg, 0, 0, 0, 1
IMG_20220929_121748_jpg.rf.4523bce556c62491722bf011fd7e92c9.jpg, 1, 0, 0, 0
IMG_20220925_173159_jpg.rf.454cbc5b4544031fbb132bf110a552a2.jpg, 0, 1, 0, 0
IMG_20220925_164422_jpg.rf.455d50375ebf7c4c79507b8a68a7c02c.jpg, 1, 0, 0, 0
IMG_20220924_172010_jpg.rf.45814919ae78829a093c593a19027bd6.jpg, 0, 0, 1, 0
IMG_20220929_171133_jpg.rf.4579a71a021938ff9749b7955ade89e0.jpg, 1, 0, 0, 0
IMG_20220924_194653_jpg.rf.457c4fd39b2bf86541ab357ec0970420.jpg, 1, 0, 0, 0
IMG_20220624_151901_1_jpg.rf.4595296c88985a49bb1a0e081f9c43e5.jpg, 0, 0, 0, 1
IMG_20220929_125433_jpg.rf.458c3866f1de69a79b9234330fda253c.jpg, 1, 0, 0, 0
IMG_20221108_092624_jpg.rf.45d7d391863a52fcbabd47a488157e5d.jpg, 0, 0, 0, 1
IMG_20221108_094544_jpg.rf.45a264247420060fae47fd174f781b45.jpg, 0, 0, 0, 1
IMG_20220925_141617_jpg.rf.459283a6a3cf46ee58b3b527fe1e5c54.jpg, 0, 1, 0, 0
IMG_20220925_164812_jpg.rf.45eab8bf5a166676a607e853f8578175.jpg, 1, 0, 0, 0
IMG_20220929_121227_jpg.rf.45dc495e13f2149c7e4d02289d3db157.jpg, 0, 1, 0, 0
IMG_20220923_222648_jpg.rf.45acf01fecb629a02cee724577866301.jpg, 0, 1, 0, 0
IMG_20220929_131123_jpg.rf.45bc11b97045f95977aa877251cd75b6.jpg, 1, 0, 0, 0
IMG_20220923_201726_jpg.rf.459d28e3d1f84ee72e87478870b4405b.jpg, 0, 1, 0, 0
IMG_20221108_101304_jpg.rf.45c2dd8d7cceed6907646448670c1405.jpg, 0, 0, 0, 1
IMG_20220624_155718_1_jpg.rf.460d1a74858a01893a19d4c303871bb3.jpg, 0, 0, 0, 1
IMG_20221108_101325_jpg.rf.455090978cbe9b287a148972c71215dc.jpg, 0, 0, 0, 1
IMG_20220923_224224_jpg.rf.45ee1183865394c50ac459fcdd69073f.jpg, 0, 1, 0, 0
IMG_20220929_171046_jpg.rf.4623030a42f4a47ab4c018c31bacaa8d.jpg, 1, 0, 0, 0
IMG_20221108_092319_jpg.rf.460f2ccd5a108c504248bc0e0627277b.jpg, 0, 0, 0, 1
IMG_20220925_134455_jpg.rf.46458c24610cd9038d9a43c629f366b3.jpg, 0, 1, 0, 0
IMG_20220709_190636_jpg.rf.4636c742f1ad87663749c5fc677422b4.jpg, 0, 0, 1, 0
IMG_20220929_174746_1_jpg.rf.466673967e27e33cae878ffda84c6e6a.jpg, 1, 0, 0, 0
IMG_20220923_192909_jpg.rf.462d6d7d33916076692865f81d780fab.jpg, 0, 0, 1, 0
IMG_20221108_114143_jpg.rf.466c94db16670b3661c8196e3cd8f1e5.jpg, 0, 0, 1, 0
IMG_20220929_173558_1_jpg.rf.463d7cbe5e118845ebd517357eedf07e.jpg, 1, 0, 0, 0
IMG_20220925_141152_jpg.rf.46679bc12fa01fb86f2d51677e03d006.jpg, 0, 1, 0, 0
IMG_20221108_111206_jpg.rf.46586904a1abe778116ab88bf6a4144b.jpg, 0, 0, 1, 0
IMG_20220925_142456_jpg.rf.4690c19f28aad54e4fe0a511651de8d1.jpg, 0, 1, 0, 0
IMG_20220925_140449_jpg.rf.4675f212ecc71a5dce3e5806a714fcb3.jpg, 0, 1, 0, 0
IMG_20220624_155627_jpg.rf.46723a101f80c78f40fc77f42e66c4e8.jpg, 0, 0, 0, 1
IMG_20220925_172914_jpg.rf.4681f7ab40fc6da860acb48dded14bcb.jpg, 0, 1, 0, 0
IMG_20220929_163949_1_jpg.rf.46d7bf365d781dbf6d242b5a2961e3a0.jpg, 1, 0, 0, 0
IMG_20221108_090254_jpg.rf.46d5307f7eeeee096839fdb8c33eaa38.jpg, 0, 0, 0, 1
IMG_20220929_155406_jpg.rf.46ac8b590dfdc59f31ab1c39e043b8c8.jpg, 0, 1, 0, 0
IMG_20220925_152149_jpg.rf.46ec09a2f26ea5a5fe562b5dee05b0b8.jpg, 1, 0, 0, 0
IMG_20220709_184116_jpg.rf.470f22112fb3bd170dae2144615a246f.jpg, 0, 0, 1, 0
IMG_20221108_093511_jpg.rf.470f3b116a04a3251b8f081faf0fcf89.jpg, 0, 0, 0, 1
IMG_20220925_171233_jpg.rf.46da013c994d1514ed4e76a8877e826f.jpg, 1, 0, 0, 0
IMG_20220709_191407_jpg.rf.46f06f1f1059dde4de2950048c5c7751.jpg, 0, 1, 0, 0
IMG_20220929_175326_jpg.rf.46db527abb086ef937306b5ac0c663ac.jpg, 1, 0, 0, 0
IMG_20220925_165316_jpg.rf.470aeb9d9f4ec421e5ec20da26421c91.jpg, 1, 0, 0, 0
IMG_20220925_163557_jpg.rf.4727ac55c448f49b2a513708f2696cae.jpg, 1, 0, 0, 0
IMG_20220925_164712_jpg.rf.46b8c75cf6172bea6090983c4b9cb597.jpg, 1, 0, 0, 0
IMG_20221108_101516_jpg.rf.474f072e858701cdefeddd7f94a22709.jpg, 0, 0, 0, 1
IMG_20220929_171457_jpg.rf.4759ba9d23ddca52f2cf3fed952b8565.jpg, 1, 0, 0, 0
IMG_20221108_113513_jpg.rf.47549cf64f3be27f3694356486873900.jpg, 0, 0, 1, 0
